participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.comments_general,player.comments_unclear,player.year_birth,player.female,player.study_field,player.study_lvl,player.gpa,player.nationality,player.other_nationality,player.country_born,player.other_country_born,player.years_lived_australia,player.past_experiments,player.reasons_effort_general,player.effort_fac_leader_payoff,player.effort_fac_member_payoff,player.effort_fac_diff_return,player.effort_fac_zero,player.effort_fac_none,player.reasons_beliefs_general,player.belief_fac_leader_payoff,player.belief_fac_strategy,player.belief_fac_member_payoff,player.belief_fac_diff_return,player.belief_fac_zero,player.belief_fac_none,player.belief_dictator_gave,player.risk_invest,player.risk_keep,player.risk_payoff,player.risk_success,player.droppedoutRG,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
10,gcs81tqg,P10,0,74,74,el_end,B_End,2020-10-13 02:56:52.934250+00:00,1,,,14.4,10,"It was a great experiment. I think it has something to do with exposing the returns and fees of  Super Funds. Whether the Super-Fund manager decides to make a costly but sure investment to the benefit of their members or a cheap but unsure investment. This can also be related to ""payment for order flow"" and routing trades oddly.","The final payment calculation was very complicated. It made me feel like the decision has already been made in advance, that the payment will be according to Task 2, because it's easier to program that than to program paying for Task 1.    Also, I don't think I was actually matched to two other people in a group in Task 1 or to another randomly chosen person in Task 2. That it was just made for us to believe, because who's going to program all of that into the program when just making us believe that it happened is enough?",1997,0,Engineering,4th-year undergraduate,P (50%-64%),Indian,,IN,,2-5 years,8,"I opened a new Google Sheets document, and tried to calculate the expected pay-off and variance. The ratio of the former to the latter would give me the ""risk"". But I didn't have enough time to code everything in, so I just looked for which one gave me more expected pay-off if I were the leader (risk-neutral).    For predicting what the leader chose, it was easy to go with Investment X probability 0 for the 250-50 and 200-0 case. For the 300-50 case, I didn't know how risk neutral the leader would be, so I had to make a gut decision there. I thought many people are more risk-averse than I am in these kinds of experiments, so I went with a gut feeling of 70%. The ideal way would be to calculate the Sharpe ratio/""risk"" (expected payoff divided by variance or std deviation) and use their ratio to determine the percentage, but I didn't have time to calculate and implement that in my Google Sheets.     For predicting what the leader chose given that the investment has succeeded or given that the experiment has failed, I wanted to use Bayes' formula, but I couldn't calculate it in time, so I just did 75% * probability that I think investment X was chosen + 25% * probability that I think investment Y was chosen for part 2(a) and switch 75% and 25% for part 2(b)",1,0,0,0,0,I described everything in a previous part of the questionnaire.,1,1,0,0,0,0,2,12,38,38,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
11,e9krmwaq,P12,0,74,74,el_end,B_End,2020-10-13 02:56:59.526424+00:00,1,,,0.5,11,"It's quite nice, instructions are bit complicated for task 1","Task 1 was a little complicated but not too bad, as in 5 slides of google docs words were bit confusing",1996,0,Engineering,Graduate student,P (50%-64%),Vietnamese,,VN,,Less than 1 year,1,How much money I would earn as a leader,1,0,0,0,0,he/she would also care about how much money they receive mainly,1,0,0,0,0,0,2,40,10,10,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
12,u0l9qwsz,P11,0,74,74,el_end,B_End,2020-10-13 02:57:01.597802+00:00,1,,,1.25,12,"I think it was a fun experiment. It is interesting to see how I would make financial decisions based on the percentage of risk involved and how it would affect the members of my team. If the difference between the profits is not large, I might take the risk because my members would also benefit if it is a success. However, if there is no much difference, I would rather play it safe :)","No, it was well explained",1992,1,Engineering,Not a student,H2A (75%-79%),Indian,,IN,,2-5 years,2,"If the risk was high, I preferred to go for investment X, however, if there was not much difference in the profits of the leader and the success of the investment choice for team members, I went for investment Y",0,1,1,0,0,"I believed that if it was a success, investment X would have higher chances with a probability of 75% and if it was a failure investment Y would have higher chances of being chosen.",0,1,1,1,1,0,2,25,25,25,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
13,e1h62bvp,P13,0,74,74,el_end,B_End,2020-10-13 02:57:45.407774+00:00,1,,,34.9,13,"I think it is interesting to see how a ""leader"" is prone to sacrifice a bit of his payoff to guarantee some sort of secure payoff for other members.",Everything was clear.,1995,1,Engineering,Graduate student,Not applicable (first semester at University or not a student),Italian,,IT,,Less than 1 year,0,I tried to somehow guarantee some payoff for the other members at the expense of part of mine.,1,1,0,0,0,When no further information is available I think there is a 50-50 chance of either investment decisions.,0,1,0,0,0,0,3,49,1,148,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
14,9rwzklq4,P15,0,74,74,el_end,B_End,2020-10-13 02:58:03.711429+00:00,1,,,21.5,14,"It made sense and we were given enough time to understand the instructions, ask questions and complete tasks.",I thought I understood the last set of questions in each round of task 1 but then about halfway through realised I may have misunderstood. I would have liked to have had the table still visible when answering the probability questions (the part where you assume you are not the leader).,1999,1,Not a student,Not a student,Not applicable (first semester at University or not a student),OTHER,Australian & English (Dual Citizen),GB,,More than 5 years,1,#NAME?,1,1,0,1,0,#NAME?,1,0,0,1,0,0,2,40,10,130,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
15,5od53xxj,P14,0,74,74,el_end,B_End,2020-10-13 02:58:18.538660+00:00,1,,,15,15,It was interesting.,No,1997,1,Engineering,Not a student,Not applicable (first semester at University or not a student),Australian,,KR,,More than 5 years,3,The chances of succeeding and how much other team members will receive.,0,1,0,1,0,The returns of the leader's payoffs and whether the other team members return for fail will be 0 or not.,1,0,0,1,0,0,4,50,0,0,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
16,9h6kwq7l,P16,0,74,74,el_end,B_End,2020-10-13 02:58:20.681688+00:00,1,,,15.5,16,"The experiment is based on trust and rationality. If you don't get a sense of the person, you don't know if they are working for their best interest or for everyone's, this makes it difficult to answer the questions. Overall experiment is interesting.",N/a,1999,0,Commerce (Economics),3rd-year undergraduate,H2B (70%-74%),Indian,,IN,,2-5 years,2,"Payoff to myself and group members and probability of success along with cost. If the payoff is high and probability of success is high, I would consider choosing investment X or else Investment Y is in my best interest.",1,1,1,0,0,The leader would work in his/her best interest and choose Investment Y as their payoff is maximised.,1,1,0,1,0,0,2,40,10,10,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
17,0v2i687b,P17,0,74,74,el_end,B_End,2020-10-13 02:58:24.830310+00:00,1,,,11.25,17,Interesting,No.,1996,1,Arts/ Social Sciences,Graduate student,H2A (75%-79%),Indonesian,,ID,,More than 5 years,5,Highest yield/rewards,1,0,0,0,0,how much they can earn,1,1,0,0,0,0,0,25,25,25,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
18,nvay2r49,P18,0,74,74,el_end,B_End,2020-10-13 02:59:42.600908+00:00,1,,,3.5,18,I was quite straightforward. Task 1 is more interesting than task 2,I do not understand the purpose of task 2,2000,1,Commerce (non-Economics),3rd-year undergraduate,H1 (80%-100%),Vietnamese,,VN,,1-2 years,1,Probability of the outcome and return on my investment,0,0,1,0,0,Leader's payments,1,1,0,0,0,0,2,30,20,20,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
19,grq6o7po,P19,0,74,74,el_end,B_End,2020-10-13 02:59:50.657454+00:00,1,,,17.5,19,"The experiment is done similarly like in the computer lab. However, some of the processes took longer such as the waiting part is a little bit too long.","No, I understand the experiment clearly",2001,1,Commerce (non-Economics),3rd-year undergraduate,H1 (80%-100%),Indonesian,,ID,,2-5 years,2,I considered both payoffs of the leader if the investment fails or succeeds and the cost for the investment,1,0,1,0,0,I consider the payoff the leader is going to receive if an investment fails or succeed,1,1,0,1,0,0,0,25,25,100,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
20,9tq8yz0y,P20,0,74,74,el_end,B_End,2020-10-13 03:00:12.061150+00:00,1,,,1,20,Clear and concise instructions. Easy to follow but also easy to overanalyse the questions and outcomes.,Nothing comes to mind,1993,1,Not a student,Not a student,Not applicable (first semester at University or not a student),Australian,,AU,,Born in Australia,2,Percentage likelihood of success compared to fail and also the out of pocket cost,1,1,1,1,0,Pay off for leader - comparing fail and success regardless of payments to other members,1,1,1,1,1,0,4,30,20,20,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
21,k6sadcrw,P22,0,74,74,el_end,B_End,2020-10-13 03:00:41.473763+00:00,1,,,10,21,Very similar to the past experiments.,None.,1989,0,Commerce (non-Economics),Not a student,Not applicable (first semester at University or not a student),Malaysian,,MY,,2-5 years,4,Probability of actual payouts in AUD.,1,1,1,0,0,Gut feelings.,1,1,1,1,0,0,2,50,0,0,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
22,ldwoenrd,P21,0,74,74,el_end,B_End,2020-10-13 03:00:45.433895+00:00,1,,,21.5,22,It was really interesting for me!,I think Task 2 needs more clarification!,1992,0,Engineering,Graduate student,H1 (80%-100%),Iranian,,IR,,2-5 years,4,The maximum possibility of return!,1,0,1,0,0,The main benefit of the leader!,1,0,0,1,0,0,3,40,10,130,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
23,af8igobr,P23,0,74,74,el_end,B_End,2020-10-13 03:00:54.706205+00:00,1,,,2.85,23,It was simple and easy to understand and complete.,N/A,1999,0,Commerce (Economics),3rd-year undergraduate,H1 (80%-100%),Mauritian,,MU,,2-5 years,5,The return on investment,1,0,1,0,0,Differences in returns on investment and how likely the high and low returns were,1,1,0,1,0,0,2,43,7,7,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
24,ervst6sx,P24,0,74,74,el_end,B_End,2020-10-13 03:01:08.029884+00:00,1,,,3.25,24,"I thought it was interesting - I enjoyed that it was in real-time, rather than each group member completing the tasks asynchronously.","n/a, I found it to be very well explained, even to someone with almost no business/accounting background such as myself!",2001,1,Arts/ Social Sciences,2nd-year undergraduate,H2A (75%-79%),Australian,,AU,,More than 5 years,1,How much money I would receive,1,0,0,0,0,I assumed what I would do - make as much money as possible for myself,1,1,0,0,0,0,4,35,15,15,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
1,zj4125k6,P1,0,74,74,el_end,B_End,2020-10-13 01:21:58.846082+00:00,1,,,7.5,1,the experiment was quite tricky and needed lot of thought process.,no,1980,1,Science,Graduate student,Not applicable (first semester at University or not a student),Pakistani,,PK,,2-5 years,2,I considered that being a leader I should opt for investment X which has more chances of success.,0,0,1,0,0,,0,0,0,0,0,0,3,50,0,0,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
2,v4mg2u4z,P2,0,74,74,el_end,B_End,2020-10-13 01:21:59.564166+00:00,1,,,8.75,2,It was straightforward. I think it tried to trick people who are not familiar with basic probability.,No,1992,0,Science,3rd-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,5,,0,0,0,0,0,Whether the reward to the leader if experiment Y failed is at least as good as the reward to the leader if experiment X succeeded.,1,1,0,1,0,0,4,25,25,25,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
3,tns0wzjp,P3,0,74,74,el_end,B_End,2020-10-13 01:22:00.153190+00:00,1,,,17,3,"maybe, It was a simple test of probability. You decision should not change based on emotions, but on the basis of number and math.","No, not at all.",1998,0,Commerce (non-Economics),Graduate student,H2A (75%-79%),Indian,,IN,,Less than 1 year,1,,0,0,0,0,0,Equality of payment. less risk taker. Better understanding of numbers and stats.,0,1,0,0,0,0,6,20,30,90,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
4,8dli8adx,P4,0,74,74,el_end,B_End,2020-10-13 01:22:00.682410+00:00,1,,,15,4,"language is rather abstract, but clarifications were ok.","question 2 was harder to undestand, but nothing to serious or that the experiemnter wasn't capable to help to understand",1987,0,Other,Graduate student,H1 (80%-100%),Chilean,,CL,,2-5 years,0,"Leadership is about risk, then I pick the one with larger risk to me.",0,1,0,1,0,,0,0,0,0,0,0,0,50,0,150,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
5,6pa0y5dv,P5,0,74,74,el_end,B_End,2020-10-13 01:22:01.298757+00:00,1,,,15,5,"It was alright, decisions I needed to make were pretty straightforward","In Task 1, it was a bit confusing how there were so many different ways we can be randomly chosen to be paid but it wasn't too much and I understood it after doing the questions.",1998,0,Science,3rd-year undergraduate,H2A (75%-79%),Malaysian,,MY,,2-5 years,6,,0,0,0,0,0,The minimum they can individually gain whether the investment failed or succeeded. But also gave them the benefit of the doubt and assumed there's a chance they will be a team player despite being strangers.,1,0,0,0,0,0,0,50,0,150,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
6,1jbjjnmi,P6,0,74,74,el_end,B_End,2020-10-13 01:22:01.864558+00:00,1,,,3.5,6,"It was good. Efficiently done (in my opinion, better than the in-person experiments conducted at uni)",No,1992,1,Other,Graduate student,Not applicable (first semester at University or not a student),Sri Lankan,,LK,,1-2 years,2,,0,0,0,0,0,"The return if failed (higher the return, higher the chance of being selected)",1,1,0,0,0,0,4,30,20,20,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
7,cd74qwtr,P7,0,74,74,el_end,B_End,2020-10-13 01:22:02.615726+00:00,1,,,12.5,7,"It was okay. I understood what was being asked of me.    It would be better if ""words"" like s/he or him or her were replaced with they, them, and theirs. It is more inclusive and less untidy.",No.,1998,-1,Psychology,3rd-year undergraduate,H1 (80%-100%),Malaysian,,MY,,2-5 years,2,I chose the investment with the highest probability of success.,0,1,1,0,0,,0,0,0,0,0,0,4,25,25,100,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
8,43v6dviv,P8,0,74,74,el_end,B_End,2020-10-13 01:22:03.100023+00:00,1,,,10.5,8,Good,"The instructions and examples were very clear. In the event that something was not clear, the practice questions helped clarify it.",1994,1,Law,Graduate student,H3 (65%-69%),Australian,,MU,,More than 5 years,5,,0,0,0,0,0,Self-interest,1,1,0,0,0,0,3,40,10,10,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
9,i5ze771x,P9,0,74,74,el_end,B_End,2020-10-13 01:22:04.583474+00:00,1,,,21.5,9,interesting,no,2000,1,Agriculture,1st-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,1,,0,0,0,0,0,I think most people will go with a safer option especially if there are other group members,0,0,1,1,1,0,4,40,10,130,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
10,xv0e03rn,P10,0,74,74,el_end,B_End,2020-10-13 01:22:05.110841+00:00,1,,,8.75,10,"It was fun, but it's not fair to make the payment is done by the second task.",All good and clear.,1991,1,Science,Graduate student,Not applicable (first semester at University or not a student),Iranian,,IR,,2-5 years,2,"I noticed to the outcome and chance of succeed, in all rounds the fail in Decision Y has an almost equal payoff for the leader with the succeed Decision X.",0,0,0,0,1,,0,0,0,0,0,0,4,25,25,25,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
11,8u0hdoyc,P11,0,74,74,el_end,B_End,2020-10-13 01:22:05.727785+00:00,1,,,7.5,11,It was pretty interesting.,"No, all instructions were clear.",1982,0,Commerce (non-Economics),Graduate student,H2A (75%-79%),Sri Lankan,,LK,,2-5 years,2,,0,0,0,0,0,"For me, it was always a case of 50/50.",0,0,0,1,0,0,2,0,50,50,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
12,f8wdsrhj,P12,0,74,74,el_end,B_End,2020-10-13 01:22:06.309137+00:00,1,,,6.5,12,it was an interesting experiment which allowed me to question some of my internal thought processes,no,1994,1,Medicine,Graduate student,H2B (70%-74%),Singaporean,,SG,,More than 5 years,2,,0,0,0,0,0,how much their payoff would be vs how much the members would be getting and at what cost,1,1,1,1,0,0,1,40,10,130,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
13,ynrat5rx,P13,0,74,74,el_end,B_End,2020-10-13 01:22:06.843680+00:00,1,,,14.75,13,It was easy and straightforward,No,1990,1,Engineering,Graduate student,H1 (80%-100%),Iranian,,IR,,2-5 years,5,the amount of money that I will receive if I success or fail,1,0,0,0,0,,0,0,0,0,0,0,1,35,15,15,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
14,vvivslvr,P14,0,74,74,el_end,B_End,2020-10-13 01:22:07.451282+00:00,1,,,16.25,14,Fun,No,1995,0,Engineering,Graduate student,H2B (70%-74%),Pakistani,,PK,,1-2 years,1,,0,0,0,0,0,I thought it obvious. Investment Y gave the leader a greater monetary sum regardless of success of failure.,1,1,1,1,0,0,4,0,50,50,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
15,c9ybaytz,P15,0,74,74,el_end,B_End,2020-10-13 01:22:08.022080+00:00,1,,,22.5,15,boring,no,1994,1,Other,Graduate student,H3 (65%-69%),Indian,,IN,,1-2 years,3,,0,0,0,0,0,I randomly chose the values,1,0,0,0,0,0,1,50,0,150,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
16,aahacg1g,P16,0,74,74,el_end,B_End,2020-10-13 01:22:08.557118+00:00,1,,,8.5,16,Very nicely organised with clear instructions and smooth overall running!,"Nope, all the instructions were clear.",2000,1,Biomedicine,2nd-year undergraduate,H2B (70%-74%),Indian,,IN,,1-2 years,4,"Differences in amount received when X succeeds and Y fails, payment for leader and member options",1,1,1,0,0,,0,0,0,0,0,0,1,50,0,150,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
17,ihw0mnlm,P17,0,74,74,el_end,B_End,2020-10-13 01:22:10.114253+00:00,1,,,2.5,17,Instruction is clear,All good,1996,1,Arts/ Social Sciences,Graduate student,H2A (75%-79%),Hong Konger,,OTHER,Hong Kong,2-5 years,5,,0,0,0,0,0,"As I don't know my leader, I tend to choose the median 50",1,1,0,0,0,0,4,25,25,25,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
18,fefmwfuq,P18,0,74,74,el_end,B_End,2020-10-13 01:22:10.551031+00:00,1,,,4,18,"Not bad, well held.",No,1999,1,Science,2nd-year undergraduate,H2B (70%-74%),Malaysian,,MY,,Less than 1 year,3,,0,0,0,0,0,"Payoff to leader mainly, I put myself in their shoes",1,1,0,1,0,0,2,15,35,80,1,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
19,zvuyenup,P19,0,74,74,el_end,B_End,2020-10-13 01:22:11.164963+00:00,1,,,15,19,I liked it. It was interesting and I am glad I did it.,"No, everything was clear but I had to read through the instructions for Task 1 a few times, though not because it was unclear, just so I could completely understand the payment process.",2000,1,Arts/ Social Sciences,2nd-year undergraduate,H1 (80%-100%),Australian,,AU,,Born in Australia,2,"Weighing up the benefits to leader/decision maker and benefits to the other members. If just considering the leader, it was almost always best to choose Investment Y, but if you wanted to also increase the chances of a high payoff to the members, you could choose Investment X instead.",1,0,1,0,0,,0,0,0,0,0,0,1,50,0,0,0,,0,1,1,ui4pfv39,201013 Session 2 - Replacement,,,Session 8 NSM - Replacement,0
